# LWT-PWN is the IDS/LWT concept list linked to Princeton WordNet 3.0 word sense identifiers.
#
# by Lars Borin
#
# version 1.0
# 2015-03-31
# 
# License: CC-BY 4.0 International <https://creativecommons.org/licenses/by/4.0/>
# 
# If you use this dataset or derivatives of it in publications,
# please cite:
#
# Lars Borin, Bernard Comrie, Anju Saxena 2013. The Intercontinental Dictionary Series –
# a rich and principled database for language comparison. In Lars Borin and Anju Saxena (eds.),
# Approaches to Measuring Linguistic Differences. De Gruyter Mouton. 285–302.
#
# @incollection{Borin-Lars2013-26,
#	title		= "The {I}ntercontinental {D}ictionary {S}eries -- a rich and principled database for language comparison",
#	booktitle	= "Approaches to Measuring Linguistic Differences",
#	author		= "Borin, Lars and Comrie, Bernard and Saxena, Anju",
#	editor		= {Borin, Lars and Saxena, Anju},
#	year		= "2013",
#	publisher	= "De Gruyter Mouton",
#	address		= "Berlin",
#	pages		= "285--302"
# }
#
# Data format:
# <IDS/LWT concept ID>tab<English gloss>tab<relation>tab<PWN word sense ID>tab<PWN definition>
# 
# <relation> is one of
# ss : synonym
# iu : hyponym/subordinate/narrower (A iu B = 'A is a hyponym of B')
# ui : hyperonym/superordinate/broader (A ui B = 'A is a hyperonym of B')
# Mappings to SALDO senses are not disambiguated in this version. Alternatives are separated by ":".
#
#
S03.662	the porpoise or dolphin	ui	porpoise%1:05:00::	any of several small gregarious cetacean mammals having a blunt snout and many teeth
S03.662	the porpoise or dolphin	ui	dolphin%1:05:00::	any of various small toothed whales with a beaklike snout; larger than porpoises
S03.663	the whale	ss	whale%1:05:00::	any of the larger cetacean mammals having a streamlined body and breathing through a blowhole on the head
S03.664	the stingray	ss	stingray%1:05:00::	large venomous ray with large barbed spines near the base of a thin whiplike tail capable of inflicting severe wounds
S03.665	the freshwater eel	ss	freshwater_eel%1:05:00::	eels that live in fresh water as adults but return to sea to spawn; found in Europe and America; marketed both fresh and smoked
S03.710	the wolf	ss	wolf%1:05:00::	any of various predatory carnivorous canine mammals of North America and Eurasia that usually hunt in packs
S03.720	the lion	ss	lion%1:05:00::	large gregarious predatory feline of Africa and India having a tawny coat with a shaggy mane in the male
S03.730	the bear	ss	bear%1:05:00::	massive plantigrade carnivorous or omnivorous mammals with long shaggy coats and strong claws
S03.740	the fox	ss	fox%1:05:00::	alert carnivorous mammal with pointed muzzle and ears and a bushy tail; most are predators that do not hunt in packs
S03.750	the deer	ss	deer%1:05:00::	distinguished from Bovidae by the male's having solid deciduous antlers
S03.760	the monkey	ss	monkey%1:05:00::	any of various long-tailed primates (excluding the prosimians)
S03.770	the elephant	ss	elephant%1:05:00::	five-toed pachyderm
S03.780	the camel	ss	camel%1:05:00::	cud-chewing mammal used as a draft or saddle animal in desert regions
S03.810	the insect	ss	insect%1:05:00::	small air-breathing arthropod
S03.811	the head louse	ss	head_louse%1:05:00::	infests the head and body of humans
S03.8112	the body louse	ss	body_louse%1:05:00::	a parasitic louse that infests the body of human beings
S03.812	the nit	ss	nit%1:05:00::	egg or young of an insect parasitic on mammals especially a sucking louse; often attached to a hair or item of clothing
S03.813	the flea	ss	flea%1:05:00::	any wingless bloodsucking parasitic insect noted for ability to leap
S03.814	the centipede	iu	myriapoda%1:05:00::	n01786402	arthropods having the body composed of numerous double somites each with two pairs of legs: millipedes
S03.815	the scorpion	ss	scorpion%1:05:00::	arachnid of warm dry regions having a long segmented tail ending in a venomous stinger
S03.816	the cockroach	ss	cockroach%1:05:00::	any of numerous chiefly nocturnal insects; some are domestic pests
S03.817	the ant	ss	ant%1:05:00::	social insect living in organized colonies; characteristically the males and fertile queen have wings during breeding season; wingless sterile females are the workers
S03.818	the spider	ss	spider%1:05:00::	predatory arachnid with eight legs, two poison fangs, two feelers, and usually two silk-spinning organs at the back end of the body; they spin silk to make cocoons for eggs or traps for prey
S03.819	the spider web	ss	spider_web%1:06:00::	a web spun by spiders to trap insect prey
S03.820	the bee	ss	bee%1:05:00::	any of numerous hairy-bodied insects including social and solitary species
S03.821	the beeswax	ss	beeswax%1:27:00::	a yellow to brown wax secreted by honeybees to build honeycombs
S03.822	the beehive	ss	beehive%1:06:00::	a man-made receptacle that houses a swarm of bees
S03.823	the wasp	ss	wasp%1:05:00::	social or solitary hymenopterans typically having a slender body with the abdomen attached by a narrow stalk and having a formidable sting
S03.830	the fly	ss	fly%1:05:00::	two-winged insects characterized by active flight
S03.831	the sandfly or midge or gnat	ui	sandfly%1:05:00::	any of various small dipterous flies; bloodsucking females can transmit sandfly fever and leishmaniasis
S03.831	the sandfly or midge or gnat	ui	midge%1:05:00::	minute two-winged mosquito-like fly lacking biting mouthparts; appear in dancing swarms especially near water
S03.831	the sandfly or midge or gnat	ui	gnat%1:05:00::	any of various small biting flies: midges; biting midges; black flies; sand flies
S03.831	the sandfly or midge or gnat	ui	family_simuliidae%1:05:00::	blackflies and sand flies
S03.832	the mosquito	ss	mosquito%1:05:00::	two-winged insect whose female has a long proboscis to pierce the skin and suck the blood of humans and animals
S03.8330	the prawns or shrimp	ui	shrimp%1:05:00::	small slender-bodied chiefly marine decapod crustaceans with a long tail and single pair of pincers; many species are edible
S03.8330	the prawns or shrimp	ui	prawn%1:13:00::	any of various edible decapod crustaceans
S03.8340	the termites	ss	termite%1:05:00::	whitish soft-bodied ant-like social insect that feeds on wood
S03.8350	the tick	ss	tick%1:05:00::	any of two families of small parasitic arachnids with barbed proboscis; feed on blood of warm-blooded animals
S03.840	the worm	ss	worm%1:05:00::	any of numerous relatively small elongated soft-bodied animals especially of the phyla Annelida and Chaetognatha and Nematoda and Nemertea and Platyhelminthes; also many insect larvae
S03.850	the snake	ss	snake%1:05:00::	limbless scaly elongate reptile; some are venomous
S03.8620	the coyote	ss	coyote%1:05:00::	small wolf native to western North America
S03.8630	the hare	ss	hare%1:05:00::	swift timid long-eared mammal larger than a rabbit having a divided upper lip and long hind legs; young born furred and with open eyes
S03.8650	the quail	ss	quail%1:05:01::	small gallinaceous game birds
S03.8660	the raccoon	ss	raccoon%1:05:00::	an omnivorous nocturnal mammal native to North America and Central America
S03.8690	the squirrel	ss	squirrel%1:05:00::	a kind of arboreal rodent having a long bushy tail
S03.8710	the reindeer/caribou	ui	reindeer%1:05:00::	Arctic deer with large antlers in both sexes; called `reindeer' in Eurasia and `caribou' in North America
S03.8710	the reindeer/caribou	ui	caribou%1:05:00::	Arctic deer with large antlers in both sexes; called `reindeer' in Eurasia and `caribou' in North America
S03.8720	the elk/moose	ui	elk%1:05:00::	large northern deer with enormous flattened antlers in the male; called `elk' in Europe and `moose' in North America
S03.8720	the elk/moose	ui	moose%1:05:00::	large northern deer with enormous flattened antlers in the male; called `elk' in Europe and `moose' in North America
S03.8730	the beaver	ss	beaver%1:05:00::	large semiaquatic rodent with webbed hind feet and a broad flat tail; construct complex dams and underwater lodges
S03.8800	the kangaroo	ss	kangaroo%1:05:00::	any of several herbivorous leaping marsupials of Australia and New Guinea having large powerful hind legs and a long thick tail
S03.8900	the anteater	ss	anteater%1:05:00::	any of several tropical American mammals of the family Myrmecophagidae which lack teeth and feed on ants and termites
S03.9000	the jaguar	ss	jaguar%1:05:00::	a large spotted feline of tropical America similar to the leopard; in some classifications considered a member of the genus Felis
S03.910	the firefly	ui	firefly%1:05:01::	nocturnal beetle common in warm regions having luminescent abdominal organs
S03.910	the firefly	ui	glowworm%1:05:00::	the luminous larva or wingless grub-like female of a firefly
S03.9130	the chameleon	ss	chameleon%1:05:00::	lizard of Africa and Madagascar able to change skin color and having a projectile tongue
S03.9170	the buffalo	ss	buffalo%1:05:01::	any of several Old World animals resembling oxen including, e.g., water buffalo; Cape buffalo
S03.920	the butterfly	ss	butterfly%1:05:00::	diurnal insect typically having a slender body with knobbed antennae and broad colorful wings
S03.930	the grasshopper	ss	grasshopper%1:05:00::	terrestrial plant-eating insect with hind legs adapted for leaping
S03.940	the snail	ss	snail%1:05:00::	freshwater or marine or terrestrial gastropod mollusk usually having an external enclosing spiral shell
S03.950	the frog	ss	frog%1:05:00::	any of various tailless stout-bodied amphibians with long hind limbs for leaping; semiaquatic and terrestrial species
S03.960	the lizard	ss	lizard%1:05:00::	relatively long-bodied reptile with usually two pairs of legs and a tapering tail
S03.970	the crocodile or alligator	ui	crocodile%1:05:00::	large voracious aquatic reptile having a long snout with massive jaws and sharp teeth and a body covered with bony plates; of sluggish tropical waters
S03.970	the crocodile or alligator	ui	alligator%1:05:00::	either of two amphibious reptiles related to crocodiles but with shorter broader snouts
S03.980	the turtle	ss	turtle%1:05:00::	any of various aquatic and land reptiles having a bony shell and flipper-like limbs for swimming
S03.9900	the tapir	ss	tapir%1:05:00::	large inoffensive chiefly nocturnal ungulate of tropical America and southeast Asia having a heavy body and fleshy snout
S04.110	the body	ss	body%1:08:00::	the entire structure of an organism (an animal, plant, or human being); "he felt as if his whole body were on fire"
S04.120	the skin or hide	ui	skin%1:05:01::	body covering of a living animal
S04.120	the skin or hide	ui	hide%1:05:00::	body covering of a living animal
S04.130	the flesh	ss	flesh%1:08:02::	the soft tissue of the body of a vertebrate: mainly muscle tissue and fat
S04.140	the hair	ss	hair%1:08:00::	a covering for the body (or parts of it) consisting of a dense growth of threadlike structures (as on the human head); helps to prevent heat loss; "he combed his hair"; "each hair consists of layers of dead keratinized cells"
S04.142	the beard	ss	beard%1:08:00::	the hair growing on the lower part of a man's face
S04.144	the body hair	ss	body_hair%1:08:00::	short hair growing over a person's body
S04.145	the pubic hair	ss	pubic_hair%1:08:00::	hair growing in the pubic area
S04.146	the dandruff	ss	dandruff%1:17:00::	loose scales shed from the scalp; "I could see the dandruff on her shoulders"
S04.150	the blood	ss	blood%1:08:00::	the fluid (red in vertebrates) that is pumped through the body by the heart and contains plasma, blood cells, and platelets; "blood carries oxygen and nutrients to the tissues and carries away waste products"; "the ancients believed that blood was the seat of the emotions"
S04.151	the vein or artery	ui	vein%1:08:00::	a blood vessel that carries blood from the capillaries toward the heart; "all veins except the pulmonary vein carry unaerated blood"
S04.151	the vein or artery	ui	artery%1:08:00::	a blood vessel that carries blood from the heart to the body
S04.160	the bone	ss	bone%1:08:00::	rigid connective tissue that makes up the skeleton of vertebrates
S04.162	the rib	ss	rib%1:08:01::	any of the 12 pairs of curved arches of bone extending from the spine to or toward the sternum in humans (and similar bones in most vertebrates)
S04.170	the horn	ss	horn%1:05:01::	one of the bony outgrowths on the heads of certain ungulates
S04.180	the tail	ss	tail%1:05:00::	the posterior part of the body of a vertebrate especially when elongated and extending beyond the trunk or main part of the body
S04.190	the back	ss	back%1:08:00::	the posterior part of a human (or animal) body from the neck to the end of the spine; "his back was nicely tanned"
S04.191	the spine	ss	spine%1:08:00::	the series of vertebrae forming the axis of the skeleton and protecting the spinal cord; "the fall broke his back"
S04.200	the head	ss	head%1:08:00::	the upper part of the human body or the front part of the body in animals; contains the face and brains; "he stuck his head out the window"
S04.201	the temples	ss	temple%1:08:00::	the flat area on either side of the forehead; "the veins in his temple throbbed"
S04.202	the skull	ss	skull%1:08:00::	the bony skeleton of the head of vertebrates
S04.203	the brain	ss	brain%1:08:00::	that part of the central nervous system that includes all the higher nervous centers; enclosed within the skull; continuous with the spinal cord
S04.204	the face	ss	face%1:08:00::	the front of the human head from the forehead to the chin and ear to ear; "he washed his face"; "I wish I had seen the look on his face when he got the news"
S04.205	the forehead	ss	forehead%1:08:00::	the part of the face above the eyes
S04.207	the jaw	ss	jaw%1:08:00::	the part of the skull of a vertebrate that frames the mouth and holds the teeth
S04.208	the cheek	ss	cheek%1:08:00::	either side of the face below the eyes
S04.209	the chin	ss	chin%1:08:00::	the protruding part of the lower jaw
S04.210	the eye	ss	eye%1:08:00::	the organ of sight
S04.212	the eyebrow	ss	eyebrow%1:08:00::	the arch of hair above each eye
S04.213	the eyelid	ss	eyelid%1:08:00::	either of two folds of skin that can be moved to cover or open the eye; "his lids would stay open no longer"
S04.214	the eyelash	ss	eyelash%1:08:00::	any of the short curved hairs that grow from the edges of the eyelids
S04.215	to blink	ss	blink%2:29:00::	briefly shut the eyes; "The TV announcer never seems to blink"
S04.220	the ear	ss	ear%1:08:00::	the sense organ for hearing and equilibrium
S04.221	the earlobe	ss	earlobe%1:08:00::	the fleshy pendulous part of the external human ear
S04.222	the earwax	ss	earwax%1:27:00::	a soft yellow wax secreted by glands in the ear canal
S04.230	the nose	ss	nose%1:08:00::	the organ of smell and entrance to the respiratory tract; the prominent part of the face of man or other mammals; "he has a cold in the nose"
S04.231	the nostril	ss	nostril%1:08:00::	either one of the two external openings to the nasal cavity in the nose
S04.232	the nasal mucus	ss	snot%1:08:00::	nasal mucus
S04.240	the mouth	ss	mouth%1:08:01::	the opening through which food is taken in and vocalizations emerge; "he stuffed his mouth with candy"
S04.241	the beak	ss	beak%1:05:00::	horny projecting mouth of a bird
S04.250	the lip	ss	lip%1:08:00::	either of two fleshy folds of tissue that surround the mouth and play a role in speaking
S04.260	the tongue	ss	tongue%1:08:00::	a mobile mass of muscular tissue covered with mucous membrane and located in the oral cavity
S04.270	the tooth	ss	tooth%1:08:00::	hard bonelike structures in the jaws of vertebrates; used for biting and chewing or for attack and defense
S04.271	the gums	ss	gum%1:08:00::	the tissue (covered by mucous membrane) of the jaws that surrounds the bases of the teeth
S04.272	the molar tooth	ss	molar%1:08:00::	grinding tooth with a broad crown; located behind the premolars
S04.280	the neck	ss	neck%1:08:00::	the part of an organism (human or animal) that connects the head to the rest of the body; "he admired her long graceful neck"; "the horse won by a neck"
S04.281	the nape of the neck	ss	nape%1:08:00::	the back side of the neck
S04.290	the throat	ss	throat%1:08:00::	the passage to the stomach and lungs; in the front part of the neck below the chin and above the collarbone
S04.300	the shoulder	ss	shoulder%1:08:00::	the part of the body between the neck and the upper arm
S04.301	the shoulderblade	ss	shoulder_blade%1:08:00::	either of two flat triangular bones one on each side of the shoulder in human beings
S04.302	the collarbone	ss	collarbone%1:08:00::	bone linking the scapula and sternum
S04.310	the arm	ss	arm%1:08:00::	a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb
S04.312	the armpit	ss	armpit%1:08:00::	the hollow under the arm where it is joined to the shoulder; "they were up to their armpits in water"
S04.320	the elbow	ss	elbow%1:08:00::	hinge joint between the forearm and upper arm and the corresponding joint in the forelimb of a quadruped
S04.321	the wrist	ss	wrist%1:08:00::	a joint between the distal end of the radius and the proximal row of carpal bones
S04.330	the hand	ss	hand%1:08:00::	the (prehensile) extremity of the superior limb; "he had the hands of a surgeon"; "he extended his mitt"
S04.331	the palm of the hand	ss	palm%1:08:00::	the inner surface of the hand from the wrist to the base of the fingers
S04.340	the finger	ss	finger%1:08:00::	any of the terminal members of the hand (sometimes excepting the thumb); "her fingers were long and thin"
S04.342	the thumb	ss	thumb%1:08:00::	the thick short innermost digit of the forelimb
S04.344	the fingernail	ss	fingernail%1:08:00::	the nail at the end of a finger
S04.345	the claw	ss	claw%1:05:00::	sharp curved horny process on the toe of a bird or some mammals or reptiles
S04.350	the leg	ui	leg%1:08:01::	a human limb; commonly used to refer to a whole limb but technically only the part of the limb between the knee and ankle
S04.350	the leg	ui	leg%1:08:02::	a structure in animals that is similar to a human leg and used for locomotion
S04.351	the thigh	ss	thigh%1:08:00::	the part of the leg between the hip and the knee
S04.352	the calf of the leg	ss	calf%1:08:00::	the muscular back part of the shank
S04.360	the knee	ss	knee%1:08:00::	hinge joint in the human leg connecting the tibia and fibula with the femur and protected in front by the patella
S04.370	the foot	ui	foot%1:05:01::	the pedal extremity of vertebrates other than human beings
S04.370	the foot	ui	foot%1:08:01::	the part of the leg of a human being below the ankle joint; "his bare feet projected from his trousers"; "armored from head to foot"
S04.371	the ankle	ss	ankle%1:08:00::	a gliding joint between the distal ends of the tibia and fibula and the proximal end of the talus
S04.372	the heel	ss	heel%1:08:00::	the back part of the human foot
S04.374	the footprint	ss	footprint%1:10:00::	a mark of a foot or shoe on a surface; "the police made casts of the footprints in the soft earth outside the window"
S04.380	the toe	ss	toe%1:08:01::	one of the digits of the foot
S04.392	the wing	ss	wing%1:05:00::	a movable organ for flying (one of a pair)
S04.393	the feather	ss	feather%1:05:00::	the light horny waterproof structure forming the external covering of birds
S04.400	the chest	ss	chest%1:08:00::	the part of the human torso between the neck and the diaphragm or the corresponding part in other vertebrates
S04.410	the breast	ss	breast%1:08:00::	either of two soft fleshy milk-secreting glandular organs on the chest of a woman
S04.412	the nipple or teat	ui	nipple%1:08:00::	the small projection of a mammary gland
S04.412	the nipple or teat	ui	teat%1:08:00::	the small projection of a mammary gland
S04.420	the udder	ss	udder%1:05:00::	mammary gland of bovids (cows and sheep and goats)
S04.430	the navel	ss	navel%1:08:00::	a scar where the umbilical cord was attached; "you were not supposed to show your navel on television"; "they argued whether or not Adam had a navel"; "she had a tattoo just above her bellybutton"
S04.4310	the belly	ss	belly%1:08:00::	the region of the body of a vertebrate between the thorax and the pelvis
S04.440	the heart	ss	heart%1:08:00::	the hollow muscular organ located behind the sternum and between the lungs; its rhythmic contractions move the blood through the body; "he stood still, his heart thumping wildly"
S04.441	the lung	ss	lung%1:08:00::	either of two saclike respiratory organs in the chest of vertebrates; serves to remove carbon dioxide and provide oxygen to the blood
S04.450	the liver	ss	liver%1:08:00::	large and complicated reddish-brown glandular organ located in the upper right portion of the abdominal cavity; secretes bile and functions in metabolism of protein and carbohydrate and fat; synthesizes substances involved in the clotting of the blood; synthesizes vitamin A; detoxifies poisonous substances and breaks down worn-out erythrocytes
S04.451	the kidney	ss	kidney%1:08:00::	either of two bean-shaped excretory organs that filter wastes (especially urea) from the blood and excrete them and water in urine; "urine passes out of the kidney through ureters to the bladder"
S04.452	the spleen	ss	spleen%1:08:00::	a large dark-red oval organ on the left side of the body between the stomach and the diaphragm; produces cells involved in immune responses
S04.460	the stomach	ss	stomach%1:08:00::	an enlarged and muscular saclike organ of the alimentary canal; the principal organ of digestion
S04.461	the intestines or guts	ui	gut%1:08:00::	the part of the alimentary canal between the stomach and the anus
S04.461	the intestines or guts	ui	intestine%1:08:00::	the part of the alimentary canal between the stomach and the anus
S04.462	the waist	ss	waist%1:08:00::	the narrowing of the body between the ribs and hips
S04.463	the hip	ss	hip%1:08:00::	either side of the body below the waist and above the thigh
S04.464	the buttocks	ss	buttocks%1:08:00::	the fleshy part of the human body that you sit on; "he deserves a good kick in the butt"; "are you going to sit on your fanny and do nothing?"
S04.4650	the sinew or tendon	ui	sinew%1:08:00::	a cord or band of inelastic tissue connecting a muscle with its bony attachment
S04.4650	the sinew or tendon	ui	tendon%1:08:00::	a cord or band of inelastic tissue connecting a muscle with its bony attachment
S04.470	the womb	ss	womb%1:08:00::	a hollow muscular organ in the pelvic cavity of females; contains the developing fetus
S04.490	the testicles	ss	testicle%1:08:00::	one of the two male reproductive glands that produce spermatozoa and secrete androgens; "she kicked him in the balls and got away"
